Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	DR2647         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.233333	-78.916667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2648         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	      36.1	-78.883333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2649         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.883333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          265	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2650         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	      36.1	-78.933333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2651         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.166667	-78.916667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2652         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.116667	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          350	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2653         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2654         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          500	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2655         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          400	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2656         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.916667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          600	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
