"Bird.Count" "Lat" "Lon" "month" "year"
"8185" 0 25.473 -80.7079 4 1999
"8186" 1 25.4730166666667 -80.6978833333333 4 1999
"8188" 0 25.4640666666667 -80.7276333333333 4 1999
"8189" 0 25.4640666666667 -80.7178333333333 4 1999
"8190" 0 25.4549333333333 -80.7377666666667 4 1999
"8191" 0 25.45495 -80.72765 4 1999
"8195" 0 25.4999333333333 -80.69775 4 1999
"8196" 0 25.4909833333333 -80.7275166666667 4 1999
"8197" 0 25.5001 -80.70785 4 1999
"8199" 0 25.4821166666667 -80.7178 4 1999
"8201" 0 25.4730833333333 -80.7273666666667 4 1999
"8205" 0 25.4729333333333 -80.7573833333333 4 1999
"8213" 0 25.4460333333333 -80.7573666666667 4 1999
"8216" 0 25.4371 -80.7573833333333 4 1999
"8247" 2 25.4909666666667 -80.67805 5 2000
"8249" 0 25.4909333333333 -80.6581166666667 5 2000
"8263" 0 25.45495 -80.72765 5 2000
"8273" 0 25.48205 -80.72735 5 2000
"8311" 2 25.4998 -80.6878666666667 5 2001
"8330" 3 25.4999333333333 -80.69775 5 2001
"8428" 2 25.5349833333333 -80.6783166666667 4 2003
"8510" 0 25.5259 -80.6973333333333 5 2004
"8522" 0 25.4819833333333 -80.68785 5 2004
"8574" 1 25.49095 -80.6878333333333 5 1999
"8580" 0 25.4819833333333 -80.68785 5 1999
"8583" 0 25.4819666666667 -80.6581166666667 5 1999
"8589" 0 25.4640666666667 -80.7178333333333 5 1999
"8686" 0 25.6163 -80.5792 4 1981
"8706" 1 25.5442333333333 -80.5794666666667 4 1981
"8713" 0 25.5261 -80.5895666666667 4 1981
"8716" 0 25.51705 -80.5995166666667 4 1981
"8717" 0 25.5170333333333 -80.5896 4 1981
"8721" 0 25.508 -80.5896 4 1981
"8762" 0 25.6868 -80.5199166666667 4 1992
"8765" 0 25.6688333333333 -80.5199666666667 4 1992
"8768" 0 25.6508 -80.5199833333333 4 1992
"8769" 0 25.64185 -80.5595 4 1992
"8771" 0 25.62505 -80.5792 4 1992
"8772" 0 25.6163 -80.5792 4 1992
"8773" 0 25.6072 -80.5894 4 1992
"8774" 0 25.6072333333333 -80.5792333333333 4 1992
"8775" 0 25.5983 -80.5894333333333 4 1992
"8776" 0 25.5982666666667 -80.5793 4 1992
"8777" 0 25.5893166666667 -80.5894666666667 4 1992
"8780" 0 25.5801333333333 -80.5793833333333 4 1992
"8781" 0 25.5711333333333 -80.5894833333333 4 1992
"8783" 0 25.5623166666667 -80.5993833333333 4 1992
"8784" 0 25.5623166666667 -80.5894833333333 4 1992
"8786" 0 25.55335 -80.5993666666667 4 1992
"8787" 0 25.5533333333333 -80.5895166666667 4 1992
"8790" 0 25.54425 -80.5994166666667 4 1992
"8791" 1 25.5442333333333 -80.5895666666667 4 1992
"8792" 0 25.5442333333333 -80.5794666666667 4 1992
"8793" 0 25.53525 -80.6094333333333 4 1992
"8794" 0 25.53525 -80.5994666666667 4 1992
"8798" 0 25.5260833333333 -80.5994666666667 4 1992
"8799" 0 25.5261 -80.5895666666667 4 1992
"8801" 0 25.5170666666667 -80.60945 4 1992
"8805" 0 25.508 -80.6094833333333 4 1992
"8806" 0 25.5080166666667 -80.5995333333333 4 1992
"8813" 0 25.6072333333333 -80.5792333333333 4 1993
"8815" 0 25.5982666666667 -80.5793 4 1993
"8818" 0 25.5801333333333 -80.58945 4 1993
"8820" 0 25.5711333333333 -80.5894833333333 4 1993
"8822" 0 25.5623166666667 -80.5993833333333 4 1993
"8823" 0 25.5623166666667 -80.5894833333333 4 1993
"8824" 0 25.5623 -80.5794 4 1993
"8825" 0 25.55335 -80.5993666666667 4 1993
"8826" 0 25.5533333333333 -80.5895166666667 4 1993
"8827" 0 25.5533166666667 -80.5794333333333 4 1993
"8828" 0 25.5443 -80.6094 4 1993
"8829" 0 25.54425 -80.5994166666667 4 1993
"8830" 0 25.5442333333333 -80.5895666666667 4 1993
"8831" 0 25.5442333333333 -80.5794666666667 4 1993
"8833" 0 25.53525 -80.5994666666667 4 1993
"8836" 0 25.5260833333333 -80.6094166666667 4 1993
"8837" 0 25.5260833333333 -80.5994666666667 4 1993
"8840" 0 25.5170666666667 -80.60945 4 1993
"8841" 0 25.51705 -80.5995166666667 4 1993
"8844" 0 25.508 -80.6094833333333 4 1993
"8845" 0 25.5080166666667 -80.5995333333333 4 1993
"8869" 0 25.5623166666667 -80.5993833333333 4 1996
"8870" 0 25.5623166666667 -80.5894833333333 4 1996
"8871" 0 25.5623 -80.5794 4 1996
"8872" 1 25.55335 -80.5993666666667 4 1996
"8873" 0 25.5533333333333 -80.5895166666667 4 1996
"8874" 0 25.5533166666667 -80.5794333333333 4 1996
"8878" 0 25.5170166666667 -80.57955 4 1996
"8879" 0 25.50805 -80.5795833333333 4 1996
"8883" 0 25.5893 -80.57935 4 1997
"8885" 0 25.5801333333333 -80.5793833333333 4 1997
"8886" 0 25.5711333333333 -80.5894833333333 4 1997
"8888" 1 25.5623166666667 -80.5993833333333 4 1997
"8889" 0 25.5623166666667 -80.5894833333333 4 1997
"8890" 0 25.5623 -80.5794 4 1997
"8891" 0 25.55335 -80.5993666666667 4 1997
"8893" 0 25.5533166666667 -80.5794333333333 4 1997
"8895" 0 25.54425 -80.5994166666667 4 1997
"8896" 0 25.5442333333333 -80.5895666666667 4 1997
"8899" 0 25.53525 -80.5994666666667 4 1997
"8900" 0 25.53525 -80.58955 4 1997
"8903" 0 25.5260833333333 -80.5994666666667 4 1997
"8915" 0 25.5893 -80.57935 5 1998
"8917" 0 25.5801333333333 -80.5793833333333 5 1998
"8921" 0 25.5623166666667 -80.5894833333333 5 1998
"8922" 1 25.5623 -80.5794 5 1998
"8923" 0 25.55335 -80.5993666666667 5 1998
"8925" 0 25.5533166666667 -80.5794333333333 5 1998
"8927" 0 25.54425 -80.5994166666667 5 1998
"8928" 0 25.5442333333333 -80.5895666666667 5 1998
"8932" 0 25.53525 -80.58955 5 1998
"8933" 0 25.5352166666667 -80.5794833333333 5 1998
"8939" 0 25.5170166666667 -80.57955 5 1998
"8940" 0 25.50805 -80.5795833333333 5 1998
"8942" 0 25.6163 -80.5792 4 1999
"8944" 0 25.5983 -80.5894333333333 4 1999
"8945" 0 25.5982666666667 -80.5793 4 1999
"8946" 0 25.5893166666667 -80.5894666666667 4 1999
"8948" 0 25.5801333333333 -80.58945 4 1999
"8949" 0 25.5801333333333 -80.5793833333333 4 1999
"8950" 0 25.5711333333333 -80.5894833333333 4 1999
"8952" 0 25.5623166666667 -80.5993833333333 4 1999
"8959" 0 25.54425 -80.5994166666667 4 1999
"8960" 0 25.5442333333333 -80.5895666666667 4 1999
"8962" 0 25.53525 -80.6094333333333 4 1999
"8963" 0 25.53525 -80.5994666666667 4 1999
"8964" 0 25.53525 -80.58955 4 1999
"8965" 0 25.5352166666667 -80.5794833333333 4 1999
"8969" 0 25.5261 -80.5795166666667 4 1999
"8970" 0 25.5170666666667 -80.60945 4 1999
"8971" 0 25.5170333333333 -80.5896 4 1999
"8972" 0 25.5170166666667 -80.57955 4 1999
"8974" 0 25.5080166666667 -80.5995333333333 4 1999
"8978" 0 25.6072333333333 -80.5792333333333 5 2000
"8981" 0 25.5893166666667 -80.5894666666667 5 2000
"8982" 0 25.5893 -80.57935 5 2000
"8990" 0 25.55335 -80.5993666666667 5 2000
"8991" 0 25.5533333333333 -80.5895166666667 5 2000
"8995" 0 25.5442333333333 -80.5895666666667 5 2000
"9014" 0 25.5893166666667 -80.5894666666667 5 2001
"9021" 0 25.5623166666667 -80.5894833333333 5 2001
"9023" 0 25.55335 -80.5993666666667 5 2001
"9024" 0 25.5533333333333 -80.5895166666667 5 2001
"9028" 0 25.5442333333333 -80.5895666666667 5 2001
"9034" 0 25.5260833333333 -80.6094166666667 5 2001
"9054" 0 25.5533333333333 -80.5895166666667 4 2002
"9058" 1 25.5442333333333 -80.5895666666667 4 2002
"9084" 1 25.55335 -80.5993666666667 4 2003
"9086" 0 25.5533166666667 -80.5794333333333 4 2003
"9087" 0 25.5443 -80.6094 4 2003
"9089" 0 25.5442333333333 -80.5895666666667 4 2003
"9092" 0 25.53525 -80.5994666666667 4 2003
"9115" 0 25.5533333333333 -80.5895166666667 4 2004
"9136" 0 25.6163 -80.5792 5 1999
"9140" 0 25.5893166666667 -80.5894666666667 5 1999
"9144" 0 25.5711333333333 -80.5894833333333 5 1999
"9147" 0 25.5623166666667 -80.5894833333333 5 1999
"9149" 0 25.55335 -80.5993666666667 5 1999
"9152" 0 25.5443 -80.6094 5 1999
"9153" 0 25.54425 -80.5994166666667 5 1999
"9154" 0 25.5442333333333 -80.5895666666667 5 1999
"9155" 0 25.5442333333333 -80.5794666666667 5 1999
"9158" 0 25.53525 -80.58955 5 1999
"9161" 0 25.5260833333333 -80.5994666666667 5 1999
"9168" 0 25.508 -80.6094833333333 5 1999
