STID,Year,Ptype,FirstLeaf,FirstBloom
100347,1976,2,128,140
100347,1977,2,108,146
100347,1978,2,100,139
100347,1979,2,110,141
100347,1980,2,108,136
100347,1981,2,105,146
100347,1982,2,118,149
100347,1983,2,116,148
100347,1984,2,125,149
100347,1985,2,108,142
100347,1986,2,89,999
100347,1987,2,106,125
100347,1988,2,100,138
100347,1989,2,97,134
100448,1957,2,999,133
100448,1958,2,999,126
100448,1961,2,999,128
100448,1962,2,999,121
100448,1963,2,999,129
100448,1964,2,999,137
100525,1957,2,999,135
100525,1958,2,999,136
100525,1959,2,999,143
100525,1960,2,999,148
100525,1961,2,999,145
100525,1965,2,999,141
100525,1967,2,999,143
100540,1967,2,999,163
100540,1968,2,150,155
100540,1971,2,999,167
100540,1972,2,80,154
100540,1973,2,999,162
101022,1957,2,999,121
101022,1958,2,999,115
101022,1959,2,999,116
101022,1960,2,999,109
101022,1961,2,999,123
101022,1962,2,999,112
101022,1966,2,999,105
101288,1957,2,999,130
101288,1958,2,999,126
101288,1959,2,999,128
101288,1960,2,999,130
101288,1962,2,999,118
101288,1963,2,999,135
101288,1964,2,999,138
101298,1957,2,999,129
101298,1958,2,999,127
101298,1959,2,999,130
101298,1960,2,999,130
101298,1961,2,999,136
101298,1962,2,999,123
101298,1963,2,999,132
101298,1964,2,999,138
101298,1966,2,999,123
101298,1967,2,999,132
101298,1968,2,110,126
101298,1969,2,100,130
101298,1970,2,103,132
101422,1967,2,101,139
101422,1968,2,92,133
101422,1969,2,94,125
101422,1970,2,65,135
101422,1971,2,84,127
101422,1972,2,83,135
101422,1973,2,72,129
101551,1967,2,84,137
101551,1968,2,76,999
101551,1969,2,102,127
101551,1971,2,86,999
101551,1973,2,96,128
101551,1974,2,97,124
101551,1975,2,110,150
101551,1976,2,98,132
101551,1977,2,100,120
101551,1978,2,79,130
101551,1979,2,85,129
101551,1981,2,89,121
101551,1982,2,93,137
101551,1984,2,95,138
101551,1985,2,99,126
101551,1987,2,89,114
101551,1988,2,74,118
101551,1991,2,85,127
101551,1992,2,64,999
101636,1957,2,999,151
101636,1958,2,999,147
101636,1959,2,999,156
101636,1960,2,999,157
101636,1961,2,999,151
101636,1962,2,999,157
101636,1963,2,999,149
101636,1964,2,999,165
101636,1965,2,999,156
101636,1966,2,999,149
101636,1967,2,132,166
101636,1968,2,999,155
101636,1969,2,999,138
101636,1970,2,999,159
101636,1971,2,134,158
101636,1975,2,143,165
101636,1976,2,999,161
101663,1957,2,999,145
101663,1958,2,999,142
101663,1959,2,999,140
101663,1960,2,999,138
101663,1961,2,999,142
101663,1962,2,999,139
101663,1963,2,999,142
101663,1965,2,999,142
101663,1966,2,999,135
101831,1957,2,999,145
101831,1958,2,999,140
101831,1960,2,999,143
101831,1961,2,999,145
101831,1963,2,999,148
101831,1964,2,999,162
101831,1965,2,999,156
101831,1966,2,999,144
101831,1967,2,999,159
101831,1968,2,100,144
101831,1969,2,102,135
101831,1970,2,104,150
101831,1972,2,128,159
101831,1973,2,105,128
102071,1957,2,999,156
102071,1958,2,999,143
102071,1959,2,999,160
102071,1961,2,999,152
102071,1963,2,999,149
102071,1964,2,999,152
102071,1965,2,999,158
102071,1967,2,144,158
102071,1968,2,132,163
102071,1969,2,112,142
102071,1971,2,123,999
102071,1972,2,116,150
102071,1974,2,120,151
102154,1957,2,999,123
102154,1959,2,999,123
102154,1960,2,999,147
102154,1961,2,999,144
102154,1963,2,999,146
102154,1964,2,999,160
102154,1965,2,999,138
102154,1966,2,999,129
102444,1957,2,999,120
102444,1958,2,999,121
102444,1959,2,999,119
102444,1960,2,999,107
102444,1961,2,999,117
102444,1962,2,999,112
102444,1963,2,999,130
102444,1964,2,999,130
102444,1965,2,999,121
102444,1966,2,999,105
102444,1967,2,999,126
102444,1968,2,999,128
102444,1969,2,999,113
102444,1971,2,999,120
102444,1972,2,73,999
102444,1973,2,999,117
102444,1975,2,999,131
102444,1976,2,84,123
102444,1977,2,84,113
102444,1978,2,62,92
102444,1979,2,85,110
102904,1967,2,120,144
102904,1968,2,99,143
102904,1969,2,112,141
102904,1970,2,115,141
102904,1971,2,102,138
102904,1972,2,112,143
102904,1973,2,103,138
102904,1974,2,104,148
103143,1957,2,999,120
103143,1958,2,999,121
103143,1959,2,999,131
103143,1960,2,999,120
103143,1961,2,999,126
103143,1962,2,999,127
103143,1963,2,999,126
103143,1964,2,999,138
103143,1965,2,999,130
103143,1966,2,999,125
103143,1967,2,999,133
103143,1968,2,78,127
103143,1969,2,90,120
103143,1970,2,88,136
103143,1971,2,90,127
103143,1972,2,83,134
103448,1957,2,999,134
103448,1958,2,999,137
103448,1959,2,999,160
103448,1960,2,999,132
103448,1961,2,999,122
103448,1962,2,999,154
103448,1963,2,999,137
103448,1964,2,999,137
103448,1965,2,999,137
103448,1966,2,999,129
103448,1967,2,100,137
103448,1968,2,89,999
103448,1969,2,95,129
103448,1972,2,123,137
103448,1973,2,96,131
103448,1974,2,95,135
103448,1976,2,102,124
103448,1978,2,91,138
103448,1979,2,79,100
103448,1980,2,100,121
103448,1982,2,114,142
103448,1984,2,102,142
103448,1986,2,73,132
103448,1987,2,98,119
103448,1988,2,92,129
103448,1989,2,100,135
103677,1957,2,999,126
103677,1958,2,999,128
103677,1967,2,999,132
103677,1968,2,88,999
103677,1969,2,93,127
103677,1970,2,81,130
103677,1971,2,82,128
103677,1974,2,121,138
103677,1983,2,89,146
103677,1984,2,96,142
103677,1985,2,101,132
103677,1986,2,67,111
103771,1957,2,999,139
103771,1958,2,999,138
103771,1959,2,999,148
103771,1960,2,999,140
103771,1961,2,999,143
103771,1962,2,999,141
103771,1963,2,999,142
103771,1964,2,999,152
103771,1965,2,999,149
103771,1966,2,999,137
103771,1967,2,130,142
103771,1968,2,95,142
103771,1969,2,110,131
103811,1967,2,109,142
103811,1970,2,123,144
103811,1971,2,120,130
103811,1976,2,94,138
103811,1977,2,99,138
103811,1980,2,107,134
103811,1981,2,102,138
103811,1982,2,112,999
103811,1984,2,106,145
103811,1985,2,91,999
103811,1986,2,60,999
103811,1993,2,103,126
103835,1967,2,121,146
103835,1968,2,92,139
103835,1969,2,96,132
103835,1970,2,111,146
103835,1971,2,112,134
103835,1973,2,108,136
103835,1974,2,111,148
103835,1975,2,121,152
104140,1957,2,999,126
104140,1958,2,999,127
104140,1959,2,999,127
104140,1960,2,999,121
104140,1961,2,999,128
104140,1962,2,999,120
104140,1964,2,999,137
104140,1967,2,90,139
104140,1968,2,64,999
104140,1970,2,84,139
104140,1971,2,84,121
104140,1972,2,104,999
104140,1973,2,109,130
104140,1974,2,89,121
104140,1975,2,107,147
104150,1967,2,127,153
104150,1968,2,100,150
104150,1969,2,102,138
104150,1970,2,121,151
104150,1971,2,109,147
104150,1978,2,91,139
104230,1983,2,135,166
104230,1984,2,124,179
104230,1985,2,123,148
104230,1986,2,118,148
104230,1987,2,115,138
104230,1990,2,105,154
104268,1957,2,999,152
104268,1958,2,999,143
104268,1959,2,999,156
104268,1960,2,999,154
104268,1961,2,999,147
104268,1962,2,999,151
104268,1963,2,999,147
104268,1964,2,999,152
104268,1965,2,999,154
104268,1966,2,999,140
104268,1967,2,999,149
104268,1968,2,999,152
104268,1969,2,119,141
104268,1970,2,134,152
104268,1971,2,122,154
104268,1972,2,122,148
104384,1957,2,999,137
104384,1958,2,999,136
104384,1959,2,999,137
104384,1960,2,999,133
104384,1961,2,999,133
104384,1962,2,999,136
104384,1963,2,999,139
104384,1965,2,999,143
104384,1966,2,999,128
104384,1967,2,999,141
104384,1968,2,121,139
104384,1969,2,121,132
104384,1970,2,131,145
104384,1971,2,120,140
104384,1972,2,99,136
104384,1973,2,117,137
104384,1974,2,106,134
104384,1991,2,100,138
104384,1992,2,81,121
104384,1993,2,93,135
104442,1957,2,999,138
104442,1958,2,999,132
104442,1959,2,999,155
104442,1960,2,999,162
104442,1961,2,999,144
104442,1963,2,999,142
104442,1964,2,999,153
104442,1965,2,999,149
104442,1967,2,132,151
104442,1968,2,116,147
104442,1969,2,96,141
104442,1970,2,126,151
104442,1971,2,116,154
104442,1972,2,121,148
104442,1973,2,113,143
104442,1974,2,114,125
104442,1975,2,131,161
104442,1976,2,123,144
104442,1977,2,110,152
104442,1978,2,99,146
104442,1981,2,125,140
104442,1983,2,98,149
104450,1957,2,999,150
104450,1958,2,999,142
104450,1959,2,999,157
104450,1961,2,999,148
104450,1963,2,999,145
104475,1957,2,999,158
104475,1967,2,111,144
104475,1968,2,90,145
104475,1969,2,95,999
104475,1970,2,105,147
104475,1971,2,97,139
104475,1972,2,999,137
104475,1973,2,99,127
104588,1957,2,999,152
104588,1958,2,999,141
104588,1959,2,999,153
104588,1961,2,999,149
104588,1963,2,999,149
104670,1957,2,999,123
104670,1958,2,999,128
104670,1959,2,999,120
104670,1960,2,999,120
104670,1961,2,999,123
104670,1962,2,999,116
104670,1963,2,999,128
104670,1964,2,999,135
104670,1965,2,999,119
104670,1966,2,999,114
104670,1967,2,101,128
104670,1968,2,94,121
104670,1969,2,999,114
104670,1970,2,94,132
104670,1971,2,92,121
104670,1972,2,76,123
104670,1973,2,100,122
104670,1974,2,105,121
104831,1957,2,999,127
104831,1958,2,999,130
104831,1959,2,999,133
104831,1960,2,999,130
104831,1961,2,999,136
104908,1967,2,165,174
104908,1968,2,999,176
104908,1969,2,152,160
104908,1970,2,138,173
104908,1971,2,144,173
105011,1957,2,999,118
105011,1958,2,999,119
105011,1959,2,999,118
105011,1960,2,999,109
105011,1961,2,999,114
105011,1962,2,999,110
105011,1963,2,999,115
105011,1965,2,999,113
105011,1966,2,999,116
105011,1967,2,999,119
105011,1968,2,95,112
105011,1969,2,87,101
105011,1970,2,102,122
105011,1971,2,87,120
105011,1972,2,87,115
105011,1973,2,89,100
105011,1974,2,86,115
105011,1975,2,110,140
105011,1976,2,100,115
105011,1977,2,87,110
105011,1978,2,84,105
105011,1979,2,75,106
105011,1980,2,999,107
105043,1967,2,79,133
105043,1968,2,71,999
105043,1969,2,85,117
105043,1970,2,92,999
105043,1971,2,87,120
105043,1972,2,73,999
105043,1973,2,87,121
105043,1974,2,90,121
105043,1975,2,81,135
105043,1976,2,96,127
105043,1978,2,79,109
105043,1980,2,100,110
105241,1957,2,999,113
105241,1958,2,999,106
105241,1959,2,999,110
105241,1960,2,999,101
105241,1961,2,999,104
105241,1962,2,999,105
105241,1963,2,999,106
105241,1964,2,999,118
105241,1966,2,999,93
105241,1967,2,999,99
105241,1968,2,64,98
105241,1969,2,999,101
105241,1970,2,57,93
105241,1971,2,999,103
105462,1967,2,139,158
105462,1973,2,130,143
105462,1974,2,128,149
105462,1975,2,135,162
105462,1976,2,126,158
105462,1977,2,105,148
105462,1978,2,122,158
105462,1979,2,115,145
105462,1980,2,113,126
105462,1982,2,123,171
105462,1984,2,145,153
105462,1985,2,116,143
105462,1991,2,123,161
105544,1957,2,999,130
105544,1958,2,999,128
105544,1963,2,999,130
105544,1964,2,999,146
105544,1968,2,113,144
105544,1969,2,94,130
105544,1972,2,82,132
105544,1973,2,106,133
105544,1974,2,107,128
105544,1975,2,115,146
105567,1957,2,999,132
105567,1958,2,999,132
105567,1959,2,999,135
105567,1960,2,999,124
105567,1961,2,999,132
105567,1962,2,999,124
105567,1963,2,999,135
105567,1964,2,999,137
105567,1965,2,999,154
105567,1966,2,999,126
105567,1967,2,999,140
105567,1968,2,105,999
105567,1969,2,79,999
105567,1971,2,98,139
105567,1972,2,91,999
105567,1973,2,100,144
105567,1976,2,99,137
105567,1977,2,94,125
105567,1979,2,95,136
105685,1957,2,999,146
105685,1958,2,999,143
105685,1959,2,999,150
105685,1960,2,999,153
105685,1961,2,999,145
105685,1963,2,999,143
105685,1964,2,999,152
105685,1965,2,999,158
105685,1966,2,999,146
105685,1967,2,999,156
105685,1968,2,999,154
105685,1970,2,118,150
105685,1971,2,122,151
105685,1972,2,110,148
105685,1974,2,113,139
106053,1957,2,999,153
106053,1958,2,999,146
106053,1959,2,999,159
106053,1960,2,999,154
106053,1961,2,999,149
106053,1962,2,999,151
106053,1963,2,999,147
106053,1964,2,999,154
106053,1965,2,999,157
106053,1966,2,999,148
106053,1967,2,999,154
106053,1968,2,134,154
106053,1969,2,125,144
106053,1970,2,132,161
106053,1971,2,125,159
106053,1972,2,127,150
106053,1973,2,131,155
106053,1974,2,122,148
106053,1978,2,999,156
106053,1979,2,123,146
106053,1981,2,111,148
