State,SUID,STAID,STAID-Gage,SNAME,Landuse,Area,SampleType,Date,Time,Month,Season,Sample period,State sampling period,AmmoniaCen,Ammonia,Discharge instant.,Dissolved oxygen,TKNCensoredwf,NH3PorgNwf,NH3PorgNwuCensored,NH3PorgNwu,NoxwfCensored,Noxwf,Total Nitrogen-calc.,NitritewfCensored,Nitritewf,PO4wfCensored,PO4wf,TpwfCensored,Tpwf,TpwuCensored,Tpwu,Conductivity25C,Temp,pH
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/02/1999,1245,6,Spring,Loading,State,-,0.213,13,8.8,-,0.749,-,0.864,-,0.26,1.122,-,0.028,-,0.021,-,0.02,-,0.072,988,14.35,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/30/1999,1230,6,Spring,Loading,State,-,0.156,39,5.2,-,0.759,-,0.934,-,0.2,1.136,-,0.048,-,0.019,-,0.029,-,0.088,594,20.96,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/08/1999,1250,7,Summer,Uptake,State,-,0.125,51,3.8,-,0.79,-,0.936,-,0.19,1.13,-,0.044,-,0.027,-,0.039,-,0.111,551,23.68,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,08/03/1999,1215,8,Summer,Uptake,State,-,0.073,21,,-,0.542,-,0.787,-,0.25,1.041,-,0.045,-,0.024,-,0.05,-,0.102,522,,7.8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/13/1999,1130,9,Summer,Uptake,State,-,0.038,20,4.8,-,0.413,-,0.538,-,0.43,0.964,-,0.044,<,0.01,-,0.022,-,0.061,448,16.14,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,10/05/1999,1110,10,Fall,Uptake,Other,-,0.055,7.2,7.2,-,0.522,-,0.703,-,0.21,0.912,-,0.014,<,0.01,-,0.018,-,0.061,1125,9.13,7.8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,11/04/1999,1040,11,Fall,Loading,Other,-,0.144,5.3,8.1,-,0.498,-,1.034,-,0.15,1.18,-,0.016,<,0.01,-,0.012,-,0.095,1016,5.14,7.8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,12/07/1999,1015,12,Fall,Loading,Other,-,0.278,10,9,-,0.697,-,1.044,-,0.42,1.461,-,0.022,-,0.013,-,0.011,-,0.051,1161,1.49,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,01/26/2000,1115,1,Winter,Loading,Other,-,0.903,12.9,5.8,-,1.442,-,1.6,-,0.54,2.14,-,0.017,<,0.01,-,0.016,-,0.052,1696,0,7.1
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,02/08/2000,1145,2,Winter,Loading,Other,-,0.749,11.2,6.9,-,1.183,-,1.183,-,0.49,1.672,-,0.016,<,0.01,-,0.01,-,0.063,1815,0,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,02/25/2000,1045,2,Winter,Loading,Other,-,0.79,54.6,11.8,-,1.047,-,2.602,-,0.61,3.216,-,0.043,-,0.15,-,0.182,-,0.498,891,0.7,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,03/06/2000,1035,3,Winter,Loading,Other,-,0.27,7.4,9.3,-,0.571,-,1.041,-,0.32,1.363,-,0.02,<,0.01,-,0.01,-,0.08,1295,7.68,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,03/07/2001,1050,3,Winter,Loading,Other,-,0.909,60,4.2,-,1.636,-,1.943,-,0.51,2.448,-,0.048,-,0.029,-,0.041,-,0.176,2814,0.11,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,04/03/2001,1030,4,Spring,Loading,Other,-,0.5173,34.6,10.7,-,1.1055,-,1.3935,-,1.11,2.502,-,0.0338,-,0.033,-,0.052,-,0.165,807,0.89,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,05/02/2001,930,5,Spring,Loading,Other,<,0.041,78.6,6.4,-,0.576,-,0.886,-,0.43,1.312,-,0.015,<,0.018,-,0.018,-,0.065,628,15.83,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/26/2001,1115,6,Spring,Loading,State,E,0.027,19.5,5.2,-,0.553,-,0.811,-,0.38,1.187,-,0.059,E,0.01,-,0.0315,-,0.053,839,24,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/23/2001,1030,7,Summer,Uptake,State,-,0.277,29.2,1.9,-,0.727,-,0.882,-,0.31,1.19,-,0.121,-,0.043,-,0.066,-,0.1243,480,25.8,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,08/06/2001,1120,8,Summer,Uptake,State,-,0.154,6.88,2.4,-,0.667,-,0.995,-,0.2,1.194,-,0.055,-,0.038,-,0.0724,-,0.1459,771,28.8,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/27/2001,855,9,Summer,Uptake,State,-,0.06,17,7.5,-,0.458,-,0.603,-,0.24,0.844,-,0.021,E,0.012,-,0.0257,-,0.0688,577,13.3,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,10/17/2001,1130,10,Fall,Uptake,Other,-,0.379,4.22,7.3,,,-,1.165,-,0.18,1.342,-,0.017,<,0.02,,,-,0.0984,1027,8.4,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,11/27/2001,1045,11,Fall,Loading,Other,-,0.124,25,14.4,,,-,0.751,-,0.41,1.164,-,0.014,<,0.02,,,-,0.0845,601,0.53,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,12/19/2001,1000,12,Fall,Loading,Other,-,0.173,4.91,11.7,,,-,0.765,-,0.51,1.271,-,0.021,E,0.016,,,-,0.0546,1101,0.8,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,01/23/2002,1000,1,Winter,Loading,Other,-,0.499,2.43,2.4,,,-,0.969,-,1,1.969,-,0.027,E,0.015,,,-,0.0357,1878,1.2,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,02/14/2002,855,2,Winter,Loading,Other,-,0.336,3.5,11.3,,,-,0.938,-,0.89,1.831,-,0.018,<,0.02,,,-,0.0454,1620,1.2,8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,04/16/2002,930,4,Spring,Loading,Other,<,0.04,36.3,8.2,,,-,1.172,-,0.37,1.545,-,0.023,<,0.02,,,-,0.1184,759,16.7,7.8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,05/08/2002,1145,5,Spring,Loading,Other,-,0.227,107,8,,,-,1.188,-,0.71,1.9,-,0.034,<,0.02,,,-,0.131,401,8.7,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/13/2002,930,6,Spring,Loading,State,-,0.213,43.3,4.2,,,-,1.049,-,0.34,1.392,-,0.036,-,0.023,,,-,0.1305,641,19,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/22/2002,1030,7,Summer,Uptake,State,-,0.118,33,3.6,,,-,0.709,-,0.38,1.087,-,0.083,E,0.01,,,-,0.0639,766,23,7.1
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,08/15/2002,915,8,Summer,Uptake,State,<,0.04,26,4.6,,,-,0.637,-,0.42,1.054,-,0.033,<,0.02,,,-,0.0554,919,21.4,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/11/2002,1115,9,Summer,Uptake,State,<,0.04,40.7,4.7,,,-,0.834,-,0.25,1.079,-,0.019,-,0.037,,,-,0.0865,568,19.5,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,10/09/2002,930,10,Fall,Uptake,Other,-,0.059,53.3,8.4,,,-,0.699,-,0.25,0.944,-,0.012,<,0.02,,,-,0.0578,486,8.2,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,11/14/2002,945,11,Fall,Loading,Other,-,0.176,8.59,10.7,,,-,0.829,-,0.65,1.48,-,0.023,<,0.02,,,-,0.0783,1162,1.9,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,12/30/2002,925,12,Fall,Loading,Other,-,0.301,5.08,11,,,-,0.768,-,0.8,1.566,-,0.017,<,0.02,,,-,0.0428,1330,0.76,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,01/13/2003,1135,1,Winter,Loading,Other,-,0.319,3.5,12.6,,,-,0.809,-,1.02,1.827,-,0.016,<,0.02,,,-,0.0365,1630,0.28,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,02/11/2003,1015,2,Winter,Loading,Other,-,0.638,2.21,7.1,,,-,1.151,-,0.79,1.939,-,0.018,<,0.02,,,-,0.0401,1810,0,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,04/10/2003,1010,4,Spring,Loading,Other,-,0.045,7.26,12.1,,,-,0.56,-,0.14,0.702,E,0.007,<,0.02,,,-,0.095,1044,7.49,7.9
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,05/08/2003,1000,5,Spring,Loading,Other,-,0.075,13.5,7.6,,,-,1.264,-,0.19,1.449,-,0.013,<,0.02,,,-,0.1209,977,15.3,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/18/2003,940,6,Spring,Loading,State,-,0.226,10.7,4.2,,,-,1.262,-,0.25,1.51,-,0.047,<,0.02,,,-,0.1068,1069,23.5,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/23/2003,935,7,Summer,Uptake,State,-,0.047,13.7,5.2,,,-,0.846,-,0.5,1.35,-,0.044,<,0.02,,,-,0.0869,992,19.9,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,08/05/2003,1005,8,Summer,Uptake,State,<,0.041,7.97,5.3,,,-,0.821,-,0.46,1.282,-,0.013,-,0.067,,,-,0.1511,1144,21,7.1
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/23/2003,1130,9,Summer,Uptake,State,-,0.118,6.43,7,,,-,0.472,-,0.13,0.603,-,0.019,<,0.018,,,-,0.0496,1048,12.5,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,10/28/2003,950,10,Fall,Uptake,Other,-,0.042,1.85,7.4,,,,,-,0.17,0.684,-,0.01,<,0.006,,,-,0.0501,1127,7.4,7.8
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,11/13/2003,1100,11,Fall,Loading,Other,-,0.189,4.2,11.1,,,,,-,0.26,1.137,-,0.03,<,0.006,,,-,0.0988,948,4.39,7.7
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,12/15/2003,940,12,Fall,Loading,Other,-,0.403,1.38,9.2,,,,,-,0.47,1.558,-,0.025,E,0.003,,,-,0.0657,2095,0.67,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,01/20/2004,1000,1,Winter,Loading,Other,-,1.025,0.38,12.5,,,,,-,0.58,2.143,-,0.02,<,0.006,,,-,0.061,2003,0.13,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,02/24/2004,1015,2,Winter,Loading,Other,-,1.238,1.04,5.9,,,,,-,0.63,3.121,-,0.09,-,0.04,,,-,0.183,4630,0.29,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,04/14/2004,950,4,Spring,Loading,Other,<,0.04,3.28,13.8,,,,,<,0.06,0.766,E,0.004,<,0.006,,,-,0.0766,1300,9.37,8.2
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,05/17/2004,1330,5,Spring,Loading,Other,-,0.377,46,6.7,,,,,-,0.37,1.697,-,0.029,-,0.007,,,-,0.1826,360,15.18,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,06/02/2004,1130,6,Spring,Loading,State,<,0.04,64.9,6.4,,,,,-,0.15,1.014,-,0.019,-,0.023,,,-,0.1104,499,15.48,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/12/2004,945,7,Summer,Uptake,State,-,0.132,39.1,4.2,,,,,-,0.17,1.009,-,0.024,-,0.03,,,-,0.1265,368,22.7,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,08/25/2004,1020,8,Summer,Uptake,State,-,0.083,2.02,3.9,,,,,-,0.06,0.792,-,0.011,-,0.011,,,-,0.098,937,19.77,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/28/2004,1035,9,Summer,Uptake,State,-,0.125,5.55,5.1,,,,,-,0.21,0.993,-,0.049,-,0.015,,,-,0.0945,703,15.6,7.4
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,11/16/2004,945,11,Fall,Loading,Other,-,0.203,4.85,9,,,,,-,0.44,1.383,-,0.024,E,0.005,,,-,0.0833,952,4,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,01/25/2005,1340,1,Winter,Loading,Other,-,0.737,0.49,7.6,,,,,-,0.38,1.675,-,0.019,-,0.007,,,-,0.0429,2780,0.3,7.6
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,03/15/2005,1025,3,Winter,Loading,Other,-,0.671,2.78,9.8,,,,,-,0.41,1.907,-,0.012,E,0.005,,,-,0.125,1684,0.6,7.5
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,05/11/2005,900,5,Spring,Loading,Other,-,0.35,13,4.7,,,,,-,0.3,1.698,-,0.035,-,0.006,,,-,0.1498,778,15.6,7.3
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,07/15/2005,1010,7,Summer,Uptake,State,-,0.67,6.87,4.6,,,,,-,0.27,1.382,-,0.02,<,0.006,,,-,0.0524,1336,16,6.9
MINNESOTA,UMIS,5288705,5288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",Urban,28.2,Wadeable,09/09/2005,925,9,Summer,Uptake,State,-,0.289,18,3.2,,,,,-,0.23,1.306,-,0.043,-,0.025,,,-,0.1662,495,20.2,7.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,10/20/1998,1030,10,Fall,Uptake,Other,<,0.02,4.71,10.6,-,0.235,-,0.447,-,0.55,0.99,<,0.01,<,0.01,<,0.05,E,0.049,479,11.9,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,11/18/1998,1300,11,Fall,Loading,Other,-,0.025,5.46,7.9,-,0.185,-,0.192,-,0.63,0.82,<,0.01,-,0.013,<,0.05,<,0.05,676,6.65,8.3
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,12/16/1998,900,12,Fall,Loading,Other,-,0.027,4.1,13.3,-,0.13,-,0.153,-,0.88,1.03,-,0.018,-,0.011,<,0.05,<,0.05,750,1.2,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,01/12/1999,900,1,Winter,Loading,Other,-,0.194,18.8,10.25,-,0.706,-,0.788,-,1.39,2.18,-,0.019,-,0.01,-,0.0153,-,0.0285,2631,-0.3,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,01/20/1999,945,1,Winter,Loading,Other,-,0.097,30,12.89,-,0.486,-,0.635,-,2.05,2.69,-,0.012,-,0.042,-,0.0483,-,0.0853,1148,2.8,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,02/09/1999,1230,2,Winter,Loading,Other,<,0.02,25,12.5,-,0.334,-,0.481,-,1.56,2.04,-,0.01,-,0.029,-,0.0273,-,0.084,736,7.1,7.8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,02/24/1999,1045,2,Winter,Loading,Other,<,0.02,6.83,14.11,-,0.177,-,0.313,-,1.15,1.47,<,0.01,<,0.01,<,0.004,-,0.01,976,2.4,8.3
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,03/09/1999,1640,3,Winter,Loading,Other,-,0.028,25,13.3,-,0.332,-,0.379,-,1.44,1.82,-,0.011,-,0.027,-,0.009,-,0.05,877,0.6,8.3
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,03/24/1999,1230,3,Winter,Loading,Other,<,0.02,8.64,,-,0.184,-,0.314,-,0.99,1.3,<,0.01,<,0.01,-,0.004,-,0.021,879,10.1,8.4
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,04/06/1999,1330,4,Spring,Loading,Other,<,0.02,15.53,10.4,-,0.26,-,0.358,-,0.78,1.14,-,0.013,<,0.01,-,0.006,-,0.021,920,17.8,8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,04/16/1999,1030,4,Spring,Loading,Other,-,0.034,18,10.56,-,0.369,-,0.614,-,0.62,1.23,-,0.02,-,0.015,-,0.007,-,0.041,831,10.1,8.2
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,04/21/1999,830,4,Spring,Loading,Other,-,0.128,510,10.3,-,0.653,-,4.407,-,0.61,5.02,-,0.014,-,0.019,-,0.029,-,1.109,475,10.9,7.8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,04/29/1999,1015,4,Spring,Loading,Other,-,0.049,15.53,11.92,-,0.314,-,0.524,-,0.7,1.22,-,0.022,-,0.018,-,0.014,-,0.051,773,12.6,8.2
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,05/06/1999,930,5,Spring,Loading,Other,-,0.289,8.65,8.1,-,1.027,-,1.315,-,0.99,2.3,-,0.047,-,0.04,-,0.039,-,0.096,800,17.2,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,05/13/1999,1245,5,Spring,Loading,Other,-,0.379,4.95,8.21,-,1.006,-,1.196,-,1.2,2.4,-,0.124,-,0.028,-,0.05,-,0.111,763,17.35,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,05/18/1999,1450,5,Spring,Loading,Other,-,0.08,6.83,8.73,-,0.417,-,0.617,-,1.33,1.95,-,0.059,-,0.023,-,0.024,-,0.069,889,18.7,8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,05/26/1999,910,5,Spring,Loading,Other,-,0.045,4.1,9.08,-,0.322,-,0.374,-,1.01,1.38,-,0.023,-,0.018,-,0.019,-,0.038,784,13.5,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,06/10/1999,930,6,Spring,Loading,State,-,0.026,1.74,7.74,-,0.248,-,0.328,-,1.18,1.51,-,0.021,-,0.022,-,0.011,-,0.024,826,22.7,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,06/12/1999,1715,6,Spring,Loading,State,<,0.02,130,8.4,-,1.426,-,3.27,<,0.05,3.3,<,0.01,<,0.01,-,0.102,-,0.621,353,22.9,7.7
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,06/23/1999,940,6,Spring,Loading,State,<,0.02,1.74,8.7,-,0.203,-,0.216,-,1.14,1.36,<,0.01,<,0.01,-,0.006,-,0.015,827,19.6,7.8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,07/01/1999,930,7,Summer,Uptake,State,-,0.025,2,9.53,-,0.275,-,0.319,-,0.83,1.15,<,0.01,-,0.016,-,0.01,-,0.029,698,21.3,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,07/07/1999,1230,7,Summer,Uptake,State,<,0.02,1.74,7.88,-,0.239,-,0.298,-,0.99,1.29,<,0.01,<,0.01,-,0.012,-,0.023,712,27.3,8.2
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,07/14/1999,1220,7,Summer,Uptake,State,<,0.02,1.4,8.11,-,0.219,-,0.236,-,0.93,1.17,<,0.01,-,0.011,-,0.012,-,0.022,687,21.7,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,07/20/1999,1000,7,Summer,Uptake,State,-,0.082,53.05,8.6,-,0.53,-,0.844,-,0.58,1.42,-,0.025,-,0.033,-,0.051,-,0.195,251,23.6,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,07/27/1999,1000,7,Summer,Uptake,State,-,0.073,30,7.91,-,0.43,-,1.099,-,0.57,1.66,-,0.023,-,0.01,-,0.023,-,0.211,351,25.07,7.9
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,08/04/1999,920,8,Summer,Uptake,State,<,0.02,1.7,8.11,-,0.127,-,0.248,-,1.11,1.35,<,0.01,<,0.01,-,0.012,-,0.022,696,22,8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,08/11/1999,930,8,Summer,Uptake,State,<,0.02,5.1,8.95,E,0.051,-,0.216,-,1.25,1.46,<,0.01,<,0.01,-,0.005,-,0.013,740,23.6,8.1
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,08/19/1999,1040,8,Summer,Uptake,State,-,0.232,6.8,,-,1.015,-,2.04,-,1.41,3.45,-,0.018,-,0.035,-,0.047,-,0.274,600,20.7,8
OHIO,WHMI,393944084120700,393944084120700,"HOLES CK IN HUFFMAN PARK AT KETTERING, OH",Urban,19,Headwater,08/24/1999,1740,8,Summer,Uptake,State,-,0.158,90,8.9,-,0.672,-,1.419,-,0.95,2.37,-,0.029,-,0.027,-,0.034,-,0.263,592,19.77,8
