volume	n.cT	Ev.ID	MSrcCat	M.WTP.Type	ICR.PWSID
10	0	8399	SW	Y	PR0002000
11.34	0	8399	SW	Y	PR0002000
10.25	0	8399	SW	Y	PR0002000
9.96	0	8399	SW	Y	PR0002000
10.5	0	8405	SW	Y	PR0002591
10.5	0	8403	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
10.75	0	8402	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
9.5	0	8404	SW	Y	PR0002591
10	0	8405	SW	Y	PR0002591
10.25	0	8403	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10.25	0	8402	SW	Y	PR0002591
10	0	8405	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10	0	8402	SW	Y	PR0002591
10.5	0	8403	SW	Y	PR0002591
10.75	0	8404	SW	Y	PR0002591
10.5	0	8404	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
10	0	8404	SW	Y	PR0002591
11	1	8402	SW	Y	PR0002591
10.5	0	8403	SW	Y	PR0002591
10	0	8402	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10.25	0	8402	SW	Y	PR0002591
10.55	0	8404	SW	Y	PR0002591
6	0	8404	SW	Y	PR0002591
10	0	8402	SW	Y	PR0002591
10.46	0	8402	SW	Y	PR0002591
10.73	0	8402	SW	Y	PR0002591
10.5	0	8404	SW	Y	PR0002591
10.88	0	8402	SW	Y	PR0002591
10.66	0	8405	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10.67	0	8404	SW	Y	PR0002591
10.25	0	8403	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10	0	8403	SW	Y	PR0002591
11.32	0	8403	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10	0	8404	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
5.5	1	8404	SW	Y	PR0002591
10	1	8402	SW	Y	PR0002591
11	0	8402	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
5.25	0	8404	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
10.5	4	8402	SW	Y	PR0002591
10.75	0	8402	SW	Y	PR0002591
11	0	8402	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8402	SW	Y	PR0002591
10.9	0	8405	SW	Y	PR0002591
6	0	8403	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
10.86	0	8403	SW	Y	PR0002591
10.95	0	8404	SW	Y	PR0002591
10	0	8403	SW	Y	PR0002591
9.75	0	8403	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10.89	0	8402	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
7.75	0	8405	SW	Y	PR0002591
10.5	0	8405	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
11	0	8403	SW	Y	PR0002591
11	0	8405	SW	Y	PR0002591
10.95	0	8402	SW	Y	PR0002591
10.97	0	8402	SW	Y	PR0002591
11.11	0	8403	SW	Y	PR0002591
11.13	0	8404	SW	Y	PR0002591
11	0	8402	SW	Y	PR0002591
11	0	8404	SW	Y	PR0002591
11.07	0	8402	SW	Y	PR0002591
10.5	0	8402	SW	Y	PR0002591
10.5	1	8402	SW	Y	PR0002591
10.5	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
10	0	8406	SW	Y	PR0002652
6	0	8406	SW	Y	PR0002652
10.9	0	8406	SW	Y	PR0002652
11.4	0	8406	SW	Y	PR0002652
11	0	8406	SW	Y	PR0002652
11	0	8406	SW	Y	PR0002652
11	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
10.25	0	8406	SW	Y	PR0002652
10.65	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
11	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
10.5	0	8406	SW	Y	PR0002652
11	0	8409	SW	Y	PR0002672
10.75	0	8409	SW	Y	PR0002672
11	0	8408	SW	Y	PR0002672
10.5	0	8408	SW	Y	PR0002672
11	0	8408	SW	Y	PR0002672
11	0	8408	SW	Y	PR0002672
10.5	0	8408	SW	Y	PR0002672
10.5	0	8409	SW	Y	PR0002672
10.5	0	8409	SW	Y	PR0002672
10	0	8409	SW	Y	PR0002672
10.5	0	8408	SW	Y	PR0002672
11	0	8408	SW	Y	PR0002672
10.5	0	8408	SW	Y	PR0002672
10.5	0	8409	SW	Y	PR0002672
10	0	8408	SW	Y	PR0002672
10.75	0	8408	SW	Y	PR0002672
11.36	0	8409	SW	Y	PR0002672
11.4	0	8408	SW	Y	PR0002672
10.5	0	8409	SW	Y	PR0002672
10.5	0	8408	SW	Y	PR0002672
10.5	0	8409	SW	Y	PR0002672
11	0	8409	SW	Y	PR0002672
10.5	0	8414	SW	Y	PR0002752
11	0	8415	SW	Y	PR0002762
11	0	8416	SW	Y	PR0002762
10.5	0	8417	SW	Y	PR0002772
8.14	1	8417	SW	Y	PR0002772
11	1	8417	SW	Y	PR0002772
10	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
10.5	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
10.5	0	8417	SW	Y	PR0002772
11	0	8417	SW	Y	PR0002772
7.5	5	8417	SW	Y	PR0002772
11	0	8419	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
10.7	0	8419	SW	Y	PR0003283
10.49	0	8420	SW	Y	PR0003283
10.51	0	8420	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
10.5	0	8419	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
10	0	8419	SW	Y	PR0003283
10.75	0	8420	SW	Y	PR0003283
10.43	0	8419	SW	Y	PR0003283
10.75	0	8419	SW	Y	PR0003283
10.2	0	8420	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
10.59	0	8419	SW	Y	PR0003283
10.5	0	8419	SW	Y	PR0003283
10.5	0	8419	SW	Y	PR0003283
9.5	0	8419	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
11.02	0	8420	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
11	0	8420	SW	Y	PR0003283
10.95	1	8419	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
11	0	8419	SW	Y	PR0003283
10.5	0	8420	SW	Y	PR0003283
10.75	0	8419	SW	Y	PR0003283
11	0	8422	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
11	0	8423	SW	Y	PR0003293
10.25	0	8422	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
11	0	8423	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10	0	8422	SW	Y	PR0003293
10	0	8423	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10	0	8422	SW	Y	PR0003293
10	1	8423	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
10.59	0	8422	SW	Y	PR0003293
10.57	0	8423	SW	Y	PR0003293
11	0	8422	SW	Y	PR0003293
10.71	1	8422	SW	Y	PR0003293
10.93	0	8423	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
10	0	8423	SW	Y	PR0003293
11	0	8422	SW	Y	PR0003293
10	0	8422	SW	Y	PR0003293
11	0	8423	SW	Y	PR0003293
10.84	0	8422	SW	Y	PR0003293
10.11	1	8423	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
10.5	0	8422	SW	Y	PR0003293
10.5	0	8423	SW	Y	PR0003293
11	0	8423	SW	Y	PR0003293
10.5	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
9.5	0	8430	SW	Y	PR0003373
10.5	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
10	0	8430	SW	Y	PR0003373
10.5	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
11	0	8430	SW	Y	PR0003373
10.5	0	8430	SW	Y	PR0003373
10.5	0	8433	SW	Y	PR0003824
10	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.25	0	8400	SW	Y	PR0003824
10	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
11	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.18	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10	0	8433	SW	Y	PR0003824
10	0	8433	SW	Y	PR0003824
10.57	0	8400	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
11	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.75	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.72	0	8433	SW	Y	PR0003824
11	0	8433	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8400	SW	Y	PR0003824
10.5	0	8433	SW	Y	PR0003824
10.75	0	8400	SW	Y	PR0003824
11	0	11704	SW	Y	PR0004044
10.5	0	8437	SW	Y	PR0004044
10.5	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
10	0	8449	SW	Y	PR0004745
10	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
10	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
11	0	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
10.5	1	8449	SW	Y	PR0004745
10.5	0	8449	SW	Y	PR0004745
11	0	11282	SW	Y	PR0004815
11	0	8450	SW	Y	PR0004835
10.5	0	8454	GW	Y	PR0005066
10.5	1	8454	GW	Y	PR0005066
10	0	8454	GW	Y	PR0005066
10.5	0	8454	GW	Y	PR0005066
10.5	0	8454	GW	Y	PR0005066
10.75	0	8454	GW	Y	PR0005066
11	1	8454	GW	Y	PR0005066
11	0	8454	GW	Y	PR0005066
10.75	0	8454	GW	Y	PR0005066
10.3	0	8454	GW	Y	PR0005066
10.5	0	8454	GW	Y	PR0005066
11	0	8454	GW	Y	PR0005066
11	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10.38	0	8455	SW	Y	PR0005086
11	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
11	0	8455	SW	Y	PR0005086
10	0	8455	SW	Y	PR0005086
11	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
11	0	8455	SW	Y	PR0005086
10.73	0	8455	SW	Y	PR0005086
10.5	0	8455	SW	Y	PR0005086
11	1	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
9.5	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	5	8458	SW	Y	PR0005166
11	0	8459	SW	Y	PR0005166
10.5	0	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10	0	8459	SW	Y	PR0005166
11	0	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	0	8459	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
10	0	8458	SW	Y	PR0005166
10.5	0	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	0	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10.5	0	8459	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
11	0	8459	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10.5	0	8459	SW	Y	PR0005166
10	0	8458	SW	Y	PR0005166
10	0	8459	SW	Y	PR0005166
11	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10.5	0	8458	SW	Y	PR0005166
10.5	0	8461	GW	Y	PR0005296
10.44	0	8461	GW	Y	PR0005296
11	0	8461	GW	Y	PR0005296
10	0	8461	GW	Y	PR0005296
11	0	8461	GW	Y	PR0005296
11	0	8461	GW	Y	PR0005296
10.75	0	8461	GW	Y	PR0005296
10.5	0	8461	GW	Y	PR0005296
10	0	8461	GW	Y	PR0005296
10.5	0	8461	GW	Y	PR0005296
11	0	8461	GW	Y	PR0005296
10.5	0	8461	GW	Y	PR0005296
10.5	0	8461	GW	Y	PR0005296
10.9	0	8461	GW	Y	PR0005296
10.5	0	8461	GW	Y	PR0005296
11	0	8461	GW	Y	PR0005296
10	0	8461	GW	Y	PR0005296
10.75	0	8461	GW	Y	PR0005296
11	0	8463	SW	Y	PR0005306
10.89	0	8463	SW	Y	PR0005306
11	0	8463	SW	Y	PR0005306
10.5	0	8463	SW	Y	PR0005306
10	0	8463	SW	Y	PR0005306
11	0	8463	SW	Y	PR0005306
10.5	0	8463	SW	Y	PR0005306
10.75	0	8463	SW	Y	PR0005306
10.75	0	8463	SW	Y	PR0005306
10.5	0	8463	SW	Y	PR0005306
10.5	0	8463	SW	Y	PR0005306
11	0	8463	SW	Y	PR0005306
11	0	8467	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
11	0	8466	SW	Y	PR0005386
10.75	0	8466	SW	Y	PR0005386
10	0	8466	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
11	0	8466	SW	Y	PR0005386
10.89	0	8466	SW	Y	PR0005386
10	0	8467	SW	Y	PR0005386
5	0	8466	SW	Y	PR0005386
10.82	0	8466	SW	Y	PR0005386
11	0	8466	SW	Y	PR0005386
10.83	0	8467	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
10	0	8466	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
10.75	0	8466	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
11	0	8466	SW	Y	PR0005386
10.5	1	8466	SW	Y	PR0005386
10.75	0	8467	SW	Y	PR0005386
10.5	0	8466	SW	Y	PR0005386
10.5	0	8466	SW	Y	PR0005386
10.75	0	8467	SW	Y	PR0005386
10.5	0	8467	SW	Y	PR0005386
11	1	8467	SW	Y	PR0005386
11	0	8467	SW	Y	PR0005386
10.68	1	8466	SW	Y	PR0005386
10.5	0	8466	SW	Y	PR0005386
10.65	0	8467	SW	Y	PR0005386
11	0	8466	SW	Y	PR0005386
10.5	0	8467	SW	Y	PR0005386
10.7	0	8466	SW	Y	PR0005386
10.75	0	8466	SW	Y	PR0005386
10.8	0	8467	SW	Y	PR0005386
10.5	1	8468	SW	Y	PR0005487
11	0	8468	SW	Y	PR0005487
11.28	0	8273	SW	Y	RI1592024
10.67	0	8273	SW	Y	RI1592024
10	0	8273	SW	Y	RI1592024
11.03	0	8273	SW	Y	RI1592024
10.92	0	8271	SW	Y	RI1647515
10.81	0	8271	SW	Y	RI1647515
11.1	0	8271	SW	Y	RI1647515
11.16	0	8271	SW	Y	RI1647515
11.1	0	8271	SW	Y	RI1647515
11.25	0	8271	SW	Y	RI1647515
11.1	0	8271	SW	Y	RI1647515
11.08	0	8271	SW	Y	RI1647515
10.94	0	8271	SW	Y	RI1647515
10.89	0	8271	SW	Y	RI1647515
11.12	0	8271	SW	Y	RI1647515
10.87	0	8271	SW	Y	RI1647515
10	0	11391	SW	Y	SC0210001
10	0	11391	SW	Y	SC0210001
10	0	11391	SW	Y	SC0210001
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
22.71	0	10702	SW	Y	SC0420011
10	1	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9150	SW	Y	SC2110001
10	0	9167	SW	Y	SC2310001
14.38	0	9168	SW	Y	SC2310001
12.98	0	9168	SW	Y	SC2310001
9.99	0	9167	SW	Y	SC2310001
12.64	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
13.63	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
11.28	0	9168	SW	Y	SC2310001
10.2	0	9168	SW	Y	SC2310001
14.69	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
11.77	0	9168	SW	Y	SC2310001
11.73	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
12.33	0	9168	SW	Y	SC2310001
10.98	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
12.04	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
12.64	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
17.26	0	9168	SW	Y	SC2310001
11.81	0	9168	SW	Y	SC2310001
13.17	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
12.26	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
13.17	0	9168	SW	Y	SC2310001
11.81	0	9168	SW	Y	SC2310001
10	0	9167	SW	Y	SC2310001
10	0	9184	SW	Y	SC2410001
10.2	2	9183	SW	Y	SC2620004
10	3	9183	SW	Y	SC2620004
10	4	9183	SW	Y	SC2620004
10.5	1	9183	SW	Y	SC2620004
10.25	0	9183	SW	Y	SC2620004
10.25	0	9183	SW	Y	SC2620004
10	0	9183	SW	Y	SC2620004
10	0	9183	SW	Y	SC2620004
10.5	0	9183	SW	Y	SC2620004
10	2	9183	SW	Y	SC2620004
10	1	9183	SW	Y	SC2620004
10	1	9183	SW	Y	SC2620004
10.5	0	9183	SW	Y	SC2620004
10.25	0	9183	SW	Y	SC2620004
10.2	0	9183	SW	Y	SC2620004
10	0	9183	SW	Y	SC2620004
10.8	0	9183	SW	Y	SC2620004
12.1	0	9183	SW	Y	SC2620004
10	0	9183	SW	Y	SC2620004
11	0	9185	SW	Y	SC2810001
10	0	9187	SW	Y	SC3210004
10	0	9187	SW	Y	SC3210004
10	0	9188	SW	Y	SC3210004
10	0	9188	SW	Y	SC3210004
10	0	9188	SW	Y	SC3210004
10	0	9188	SW	Y	SC3210004
10	0	9187	SW	Y	SC3210004
10	0	9187	SW	Y	SC3210004
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.67	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
11.09	0	9195	SW	Y	SC3710002
10.52	0	9196	SW	Y	SC3710003
11.1	2	10916	GW	Y	SC3910001
11.16	0	10916	GW	Y	SC3910001
11.23	0	10916	GW	Y	SC3910001
11.54	0	10916	GW	Y	SC3910001
10.96	0	10916	GW	Y	SC3910001
11.13	0	10916	GW	Y	SC3910001
10.98	0	10916	GW	Y	SC3910001
11.31	0	10916	GW	Y	SC3910001
11.03	0	10916	GW	Y	SC3910001
11.38	0	10916	GW	Y	SC3910001
11.32	0	10916	GW	Y	SC3910001
10.79	0	10916	GW	Y	SC3910001
11.21	0	10916	GW	Y	SC3910001
10.84	0	10916	GW	Y	SC3910001
11.42	0	10916	GW	Y	SC3910001
11.2	0	10916	GW	Y	SC3910001
11.01	0	10916	GW	Y	SC3910001
11.21	0	10916	GW	Y	SC3910001
11.41	0	10917	GW	Y	SC3910001
11.84	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.84	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.85	0	9173	SW	Y	SC3910002
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	1	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.3	0	9176	SW	Y	SC4210001
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
10.75	0	11077	SW	Y	SC4220006
11.28	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.11	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.19	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.17	0	11077	SW	Y	SC4220006
11.19	0	11077	SW	Y	SC4220006
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	9178	SW	Y	SC4410001
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	10968	SW	Y	SC4610002
10	0	11365	SW	Y	SD4600020
10	0	11365	SW	Y	SD4600020
10	0	11360	SW	Y	SD4600020
10	0	11365	SW	Y	SD4600020
10	0	11360	SW	Y	SD4600020
10	1	11365	SW	Y	SD4600020
10	1	9896	SW	Y	SD4600406
10	2	9896	SW	Y	SD4600406
10	0	9896	SW	Y	SD4600406
10	1	9896	SW	Y	SD4600406
10	0	9896	SW	Y	SD4600406
10	0	9896	SW	Y	SD4600406
10	0	9903	SW	Y	SD4600423
10	0	9903	SW	Y	SD4600423
10	0	9903	SW	Y	SD4600423
10	0	9903	SW	Y	SD4600423
10	0	11106	SW	Y	SD4600865
10	0	11106	SW	Y	SD4600865
10	0	11106	SW	Y	SD4600865
10	0	11106	SW	Y	SD4600865
10	0	11106	SW	Y	SD4600865
10	0	11099	GW	Y	SD4601089
10	0	11099	GW	Y	SD4601089
10	0	11292	SW	N	SD4601089
10	0	11099	GW	Y	SD4601089
10	0	11099	GW	Y	SD4601089
10	0	11099	GW	Y	SD4601089
10	0	11099	GW	Y	SD4601089
