DATE,TIME,INSTITUTION,TP,CHLA,LAT,LONG,YEAR,SEASON,DISTANCE
6/26/2008,,NOAA,27.28,1.74,41.7041,-83.386,2008,Early,0.08401
6/26/2008,,NOAA,245.25,51.2,41.7052,-83.3853,2008,Early,0.08482
6/26/2008,,NOAA,58.16,1.72,41.7623,-83.33,2008,Early,0.15443
6/26/2008,,NOAA,18.87,5.77,41.7625,-83.3286,2008,Early,0.15578
6/26/2008,,NOAA,36.64,2.45,41.7627,-83.3291,2008,Early,0.15541
6/26/2008,,NOAA,30.09,4.77,41.8265,-83.1934,2008,Early,0.30536
6/26/2008,,NOAA,71.25,2.22,41.8267,-83.1933,2008,Early,0.30554
6/26/2008,,NOAA,39.45,9.6,41.8339,-83.364,2008,Early,0.1734
6/26/2008,,NOAA,35.7,14.13,41.835,-83.3636,2008,Early,0.17452
6/26/2008,,NOAA,22.61,2.15,41.8435,-83.2657,2008,Early,0.25147
6/26/2008,,NOAA,21.67,1.54,41.8483,-83.221,2008,Early,0.29138
8/4/2008,,NOAA,27.15,7.44,41.7051,-83.4696,2008,Mid,0.0087
8/4/2008,,NOAA,52.14,4.64,41.7069,-83.3846,2008,Mid,0.08571
8/4/2008,,NOAA,23.45,2.9,41.7579,-83.3302,2008,Mid,0.15242
8/4/2008,,NOAA,38.25,12,41.7626,-83.3295,2008,Mid,0.15501
8/4/2008,,NOAA,22.52,2.53,41.7633,-83.3301,2008,Mid,0.15476
8/4/2008,,NOAA,29,4.92,41.8271,-83.1936,2008,Mid,0.30544
8/4/2008,,NOAA,40.11,5.24,41.8271,-83.1932,2008,Mid,0.3058
8/4/2008,,NOAA,28.07,5.52,41.8272,-83.1931,2008,Mid,0.30593
8/4/2008,,NOAA,18.82,4.72,41.8333,-83.364,2008,Mid,0.17293
8/4/2008,,NOAA,120.63,45,41.8379,-83.3647,2008,Mid,0.17618
9/3/2008,,NOAA,23.45,8.93,41.6315,-83.1521,2008,Late,0.32412
9/3/2008,,NOAA,101.19,66.27,41.707,-83.3833,2008,Late,0.08701
9/3/2008,,NOAA,56.77,58.8,41.7108,-83.3821,2008,Late,0.08874
9/3/2008,,NOAA,32.7,36.68,41.7394,-83.1144,2008,Late,0.35785
9/3/2008,,NOAA,227.99,175,41.7629,-83.3299,2008,Late,0.15477
9/3/2008,,NOAA,35.48,23.85,41.796,-83.1675,2008,Late,0.31815
9/3/2008,,NOAA,73.42,23.91,41.8262,-83.1951,2008,Late,0.30369
9/3/2008,,NOAA,188.19,98,41.8263,-83.1929,2008,Late,0.30573
9/3/2008,,NOAA,150.24,132.53,41.8263,-83.1929,2008,Late,0.30573
9/3/2008,,NOAA,60.47,36.31,41.8335,-83.3677,2008,Late,0.17085
9/3/2008,,NOAA,153.94,87.15,41.8364,-83.3648,2008,Late,0.17491
9/22/2008,,NOAA,188.19,69.09,41.7094,-83.3833,2008,Late,0.08733
9/22/2008,,NOAA,59.09,21.28,41.7096,-83.3799,2008,Late,0.09072
9/22/2008,,NOAA,63.77,20.69,41.7621,-83.3301,2008,Late,0.15425
9/22/2008,,NOAA,108.67,32.93,41.7633,-83.3303,2008,Late,0.15458
9/22/2008,,NOAA,62.83,20.83,41.7633,-83.3299,2008,Late,0.15494
9/22/2008,,NOAA,98.38,26.23,41.8252,-83.1939,2008,Late,0.30436
9/22/2008,,NOAA,50.67,23.35,41.827,-83.1944,2008,Late,0.30467
9/22/2008,,NOAA,232.15,92.26,41.8361,-83.3373,2008,Late,0.19244
9/22/2008,,NOAA,181.64,47.6,41.8382,-83.3638,2008,Late,0.17695
9/22/2008,,NOAA,25.41,18.52,41.8369,-83.3662,2008,Late,0.17448
7/1/2009,1007,NOAA,41.57,NA,41.4833,-82.6983,2009,Mid,0.80026
7/1/2009,942,NOAA,35.61,NA,41.5606,-82.9072,2009,Mid,0.57862
7/1/2009,1330,NOAA,13.9,NA,41.7085,-83.3827,2009,Mid,0.0878
7/1/2009,1430,NOAA,15.01,NA,41.7123,-83.3832,2009,Mid,0.08791
7/1/2009,1033,NOAA,13.93,NA,41.7556,-83.3222,2009,Mid,0.1589
7/1/2009,929,NOAA,42.65,NA,41.7619,-83.3287,2009,Mid,0.15543
7/1/2009,1439,NOAA,17.18,NA,41.8265,-83.1935,2009,Mid,0.30527
7/1/2009,954,NOAA,80.59,NA,41.827,-83.194,2009,Mid,0.30503
7/1/2009,1452,NOAA,25.15,NA,41.8346,-83.3647,2009,Mid,0.17354
7/1/2009,1046,NOAA,12.85,NA,41.8366,-83.3598,2009,Mid,0.17811
7/1/2009,1247,NOAA,29.1,NA,41.8389,-83.3629,2009,Mid,0.17805
7/7/2009,857,NOAA,12.3,1.64,41.7071,-83.385,2009,Mid,0.08533
7/7/2009,1414,NOAA,58.91,3.56,41.7542,-83.3191,2009,Mid,0.16127
7/7/2009,845,NOAA,25.31,11.25,41.7636,-83.3272,2009,Mid,0.15751
7/7/2009,1425,NOAA,31.82,20.1,41.8043,-83.2563,2009,Mid,0.23909
7/7/2009,1352,NOAA,17.18,0.47,41.8264,-83.1936,2009,Mid,0.30514
7/7/2009,1455,NOAA,34.52,2.08,41.8322,-83.1907,2009,Mid,0.31026
7/7/2009,927,NOAA,12.85,1.62,41.8382,-83.3639,2009,Mid,0.17689
7/7/2009,1429,NOAA,40.49,6.07,41.8589,-83.2632,2009,Mid,0.26274
7/7/2009,1028,NOAA,17.2,2.87,41.8774,-83.3783,2009,Mid,0.20275
7/7/2009,911,NOAA,13.93,1.82,41.8847,-83.3321,2009,Mid,0.23319
7/14/2009,939,NOAA,199.48,128.43,41.7061,-83.3846,2009,Mid,0.08561
7/14/2009,1314,NOAA,17.72,0,41.7173,-83.4217,2009,Mid,0.05231
7/14/2009,912,NOAA,15.56,0.55,41.7542,-83.3189,2009,Mid,0.16146
7/14/2009,1117,NOAA,19.9,0.74,41.7631,-83.4021,2009,Mid,0.09494
7/14/2009,1327,NOAA,16.64,3.06,41.7636,-83.4025,2009,Mid,0.095
7/14/2009,827,NOAA,23.69,4.47,41.8037,-83.2541,2009,Mid,0.24079
7/14/2009,924,NOAA,20.43,10.01,41.8337,-83.3635,2009,Mid,0.17355
7/14/2009,848,NOAA,22.06,6.47,41.8337,-83.1908,2009,Mid,0.31083
7/14/2009,1143,NOAA,18.8,3,41.8342,-83.3639,2009,Mid,0.1737
7/14/2009,1305,NOAA,9.59,1.37,41.852,-83.3313,2009,Mid,0.20822
7/14/2009,950,NOAA,62.71,28.49,41.8582,-83.2686,2009,Mid,0.25808
7/21/2009,1112,NOAA,5.88,0.35,41.636,-83.1065,2009,Mid,0.36815
7/21/2009,1057,NOAA,9.41,0.59,41.6766,-83.2198,2009,Mid,0.25064
7/21/2009,901,NOAA,56.88,28.99,41.6909,-83.1257,2009,Mid,0.344
7/21/2009,1536,NOAA,35.67,11.72,41.7176,-83.4222,2009,Mid,0.05198
7/21/2009,843,NOAA,39.71,20.15,41.8407,-83.3591,2009,Mid,0.18178
7/21/2009,1015,NOAA,93.75,53.27,41.8588,-83.3212,2009,Mid,0.22003
7/21/2009,800,NOAA,28.6,1.64,41.8807,-83.2795,2009,Mid,0.26481
7/21/2009,1015,NOAA,18,1.45,41.905,-83.2437,2009,Mid,0.30752
7/21/2009,1031,NOAA,1.84,21.67,41.9127,-83.1077,2009,Mid,0.42166
7/21/2009,953,NOAA,27.09,19.15,41.918,-83.2772,2009,Mid,0.29351
7/21/2009,1521,NOAA,16.99,5.65,41.9489,-83.1579,2009,Mid,0.40118
7/22/2009,847,NOAA,25.57,7.61,41.6966,-83.1548,2009,Mid,0.31486
7/22/2009,906,NOAA,24.56,9.45,41.7429,-83.1499,2009,Mid,0.32312
7/22/2009,920,NOAA,86.68,36.08,41.7471,-83.2076,2009,Mid,0.26692
7/22/2009,929,NOAA,72.03,47.58,41.79,-83.1495,2009,Mid,0.33356
7/22/2009,1000,NOAA,20.02,5.36,41.846,-83.1505,2009,Mid,0.35248
7/22/2009,1010,NOAA,8.4,2.25,41.8951,-83.1501,2009,Mid,0.3763
7/22/2009,940,NOAA,21.53,15.45,41.9206,-83.2055,2009,Mid,0.34647
7/22/2009,1030,NOAA,18,7.39,41.9466,-83.1505,2009,Mid,0.40554
8/3/2009,1239,NOAA,23.55,3.9,41.6309,-83.0992,2009,Mid,0.37621
8/3/2009,1135,NOAA,22.54,0.87,41.6972,-83.6024,2009,Mid,0.13274
8/3/2009,1254,NOAA,25.07,9.34,41.7124,-83.206,2009,Mid,0.26414
8/3/2009,1221,NOAA,14.46,4.23,41.7567,-83.0534,2009,Mid,0.4206
8/3/2009,1307,NOAA,46.28,23.38,41.7609,-83.2644,2009,Mid,0.21515
8/3/2009,1100,NOAA,29.1,0.86,41.7652,-83.3038,2009,Mid,0.17956
8/3/2009,1205,NOAA,47.79,38.25,41.7869,-83.3061,2009,Mid,0.18693
8/3/2009,1151,NOAA,36.68,37.98,41.8144,-82.876,2009,Mid,0.60527
8/3/2009,1140,NOAA,63.45,12.75,41.8601,-83.2172,2009,Mid,0.30089
8/3/2009,1040,NOAA,23.05,5.05,41.8861,-82.8737,2009,Mid,0.62542
8/3/2009,1126,NOAA,25.07,5.36,41.9042,-82.6504,2009,Mid,0.8452
8/11/2009,1118,NOAA,NA,24.26,41.6387,-83.1016,2009,Mid,0.37256
8/11/2009,1433,NOAA,NA,21.95,41.7208,-83.2361,2009,Mid,0.23483
8/11/2009,1127,NOAA,NA,22.94,41.7224,-82.9705,2009,Mid,0.49984
8/11/2009,1212,NOAA,NA,0.59,41.7512,-83.1572,2009,Mid,0.31723
8/11/2009,1450,NOAA,NA,17.41,41.7519,-83.0914,2009,Mid,0.38231
8/11/2009,1420,NOAA,NA,22.88,41.7725,-82.8995,2009,Mid,0.57522
8/11/2009,1510,NOAA,NA,12.35,41.8057,-83.1692,2009,Mid,0.31972
8/11/2009,1245,NOAA,NA,4.18,41.8369,-83.2091,2009,Mid,0.29602
8/11/2009,1105,NOAA,NA,16.5,41.8585,-83.2835,2009,Mid,0.24684
8/11/2009,1500,NOAA,NA,57.61,41.9104,-83.2746,2009,Mid,0.28956
8/19/2009,1133,NOAA,NA,12.05,41.5449,-82.9294,2009,Mid,0.5611
8/19/2009,1140,NOAA,NA,19.7,41.5801,-82.865,2009,Mid,0.61574
8/19/2009,1210,NOAA,NA,28.96,41.6058,-82.8042,2009,Mid,0.6716
8/19/2009,1045,NOAA,NA,23.94,41.608,-82.9054,2009,Mid,0.57114
8/19/2009,1155,NOAA,NA,4.74,41.6447,-82.8967,2009,Mid,0.57529
8/19/2009,1220,NOAA,NA,18.91,41.6546,-82.8194,2009,Mid,0.6516
8/19/2009,1240,NOAA,NA,16.6,41.6627,-82.7585,2009,Mid,0.71196
8/19/2009,1114,NOAA,NA,18.28,41.6721,-83.0368,2009,Mid,0.43354
8/19/2009,1300,NOAA,NA,3.5,41.6895,-82.9065,2009,Mid,0.5632
8/19/2009,1030,NOAA,NA,11.95,41.6915,-82.7448,2009,Mid,0.72488
8/19/2009,1209,NOAA,NA,3.4,41.7304,-82.9683,2009,Mid,0.50251
8/26/2009,1053,NOAA,27.09,11.83,41.593,-82.2118,2009,Mid,1.2621
8/26/2009,1126,NOAA,37.19,19.31,41.6752,-82.7274,2009,Mid,0.74256
8/26/2009,1007,NOAA,64.46,29.43,41.6932,-82.1318,2009,Mid,1.33786
8/26/2009,1108,NOAA,28.1,9.19,41.7419,-82.639,2009,Mid,0.8319
8/26/2009,953,NOAA,124.51,40.1,41.7537,-83.3188,2009,Mid,0.16137
8/26/2009,909,NOAA,50.82,19.02,41.81,-82.3946,2009,Mid,1.08104
8/26/2009,1130,NOAA,24.6,0.06,41.8339,-83.1914,2009,Mid,0.31038
8/26/2009,933,NOAA,23.05,5.45,41.8556,-82.5321,2009,Mid,0.95098
8/26/2009,1208,NOAA,19.5,0.64,41.8595,-83.2638,2009,Mid,0.26264
8/26/2009,1459,NOAA,54.86,18.07,41.8846,-82.7455,2009,Mid,0.74821
8/26/2009,854,NOAA,40.72,17.53,41.8855,-83.3331,2009,Mid,0.23325
9/1/2009,,NOAA,NA,3.88,41.7044,-83.386,2009,Late,0.08404
9/1/2009,1114,NOAA,NA,19.5,41.7045,-83.3862,2009,Late,0.08385
9/1/2009,1101,NOAA,NA,18.7,41.7177,-83.4238,2009,Late,0.05056
9/1/2009,1153,NOAA,NA,12.28,41.7535,-83.3191,2009,Late,0.16102
9/1/2009,1018,NOAA,NA,6.64,41.7642,-83.4025,2009,Late,0.09543
9/1/2009,1007,NOAA,NA,9.94,41.8044,-83.256,2009,Late,0.2394
9/1/2009,,NOAA,NA,4.69,41.8045,-83.2565,2009,Late,0.239
9/1/2009,1140,NOAA,NA,28.11,41.8337,-83.191,2009,Late,0.31065
9/1/2009,1048,NOAA,NA,5.79,41.8346,-83.3636,2009,Late,0.1742
9/1/2009,957,NOAA,NA,14.28,41.8595,-83.2417,2009,Late,0.2803
9/1/2009,1130,NOAA,NA,30.47,41.8855,-83.3189,2009,Late,0.24184
9/8/2009,1208,NOAA,57.39,7.95,41.6687,-83.363,2009,Late,0.1102
9/8/2009,1113,NOAA,23.05,3.68,41.7175,-83.4247,2009,Late,0.04966
9/8/2009,1151,NOAA,22.04,4.41,41.7538,-83.3194,2009,Late,0.16085
9/8/2009,1055,NOAA,39.21,8.36,41.7649,-83.4025,2009,Late,0.09593
9/8/2009,1238,NOAA,99.3,36.05,41.805,-83.2554,2009,Late,0.24021
