Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	AV2065         	LINVILLE / SOUTHEAST / CATAWBA                                                                                                                                                	NC DE&NR                 	North Carolina                	Avery                         	      36.1	-81.816667 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          500	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2067         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.133333	-81.833333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          140	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2068         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.166667	-81.916667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          324	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2069         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.133333	-81.833333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          184	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2070         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.116667	-81.833333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          150	FEET                	 	G	HIGHLAND DEVELOPERS C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2071         	BANNER ELK / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Avery                         	 36.033333	-82.05     	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2072         	NEWLAND / TENNESSEE / FRENCH BROAD                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	 36.066667	-82.016667 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          164	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2075         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.183333	-81.866667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2076         	BANNER ELK / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Avery                         	 36.066667	-81.866667 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2077         	ELK PARK / TENNESSEE / FRENCH BROAD                                                                                                                                           	NC DE&NR                 	North Carolina                	Avery                         	 36.033333	-81.983333 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          364	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2078         	BLOWING ROCK / SOUTHEAST / CATAWBA                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	 36.083333	-81.766667 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2079         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.083333	-81.833333 	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NCGWNW	AV1004         	CROSSNORE / SOUTHEAST / FRENCH BROAD                                                                                                                                          	NC ENV. HTH. NAT. RES.   	North Carolina                	Avery                         	 36.024722	-81.925556 	03050101	               	              	        	                                                            	H79T5,100AV1004                         	/TYPA/AMBNT/WELL                                                 	          400	FEET                	 	G	none
21NCGWNW	AV1059         	LINVILLE / SOUTHEAST / HOLSTON                                                                                                                                                	NC ENV. HTH. NAT. RES.   	North Carolina                	Avery                         	 36.081944	-81.883333 	03050101	               	              	        	                                                            	H78D8,100AV1059                         	/TYPA/AMBNT/WELL                                                 	          300	FEET                	 	G	none
